id,producto_id,anio,precio_unitario,subtotal,proveedor,created_at,updated_at
277,277,2025,928.72,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
278,278,2025,928.72,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
279,279,2025,928.72,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
280,280,2025,944.03,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
281,281,2025,944.03,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
282,282,2025,944.03,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
283,283,2025,825.98,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
284,284,2025,860.97,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
285,285,2025,860.97,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
286,286,2025,860.97,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
287,287,2025,860.97,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
288,288,2025,860.97,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
289,289,2025,860.97,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
290,290,2025,860.97,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
291,291,2025,642.68,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
292,292,2025,521.51,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
293,293,2025,149.61,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
294,294,2025,276.04,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
295,295,2025,463.57,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
296,296,2025,992.44,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
297,297,2025,992.44,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
298,298,2025,90.74,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
299,299,2025,90.74,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
300,300,2025,90.74,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
301,301,2025,90.74,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
302,302,2025,1214.49,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
303,303,2025,1214.49,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
304,304,2025,1195.18,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
305,305,2025,1195.18,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
306,306,2025,945.14,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
307,307,2025,1019.69,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
308,308,2025,1019.69,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
309,309,2025,902.50,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
310,310,2025,1011.08,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
311,311,2025,331.14,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
312,312,2025,331.14,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
313,313,2025,715.37,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
314,314,2025,715.37,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
315,315,2025,697.99,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
316,316,2025,697.99,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
317,317,2025,696.06,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
318,318,2025,694.06,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
319,319,2025,694.06,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
320,320,2025,694.06,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
321,321,2025,706.05,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
322,322,2025,706.05,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
323,323,2025,2275.47,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
324,324,2025,795.50,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
325,325,2025,795.50,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
326,326,2025,836.05,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
327,327,2025,818.66,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
328,328,2025,818.66,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
329,329,2025,821.01,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
330,330,2025,821.01,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
331,331,2025,799.83,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
332,332,2025,919.07,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
333,333,2025,958.65,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
334,334,2025,958.65,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
335,335,2025,958.65,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
336,336,2025,959.83,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
337,337,2025,944.38,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
338,338,2025,944.38,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
339,339,2025,966.89,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
340,340,2025,966.89,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
341,341,2025,918.10,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
342,342,2025,449.88,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
343,343,2025,449.88,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
344,344,2025,2275.47,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
345,345,2025,693.16,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
346,346,2025,693.15,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
347,347,2025,693.16,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
348,348,2025,693.16,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
349,349,2025,693.16,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
350,350,2025,693.16,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
351,351,2025,693.16,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
352,352,2025,693.16,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
353,353,2025,1004.99,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
354,354,2025,1050.37,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
355,355,2025,560.90,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
356,356,2025,552.47,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
357,357,2025,582.15,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
358,358,2025,582.15,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
359,359,2025,569.59,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
360,360,2025,582.15,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
361,361,2025,578.44,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
362,362,2025,578.44,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
363,363,2025,578.44,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
364,364,2025,294.45,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
365,365,2025,598.55,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
366,366,2025,607.61,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
367,367,2025,607.61,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
368,368,2025,598.55,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
369,369,2025,598.55,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
370,370,2025,566.70,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
371,371,2025,563.98,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
372,372,2025,563.98,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
373,373,2025,563.98,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
374,374,2025,563.98,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
375,375,2025,559.94,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
376,376,2025,563.18,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
377,377,2025,850.99,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
378,378,2025,850.99,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
379,379,2025,946.76,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
380,380,2025,946.76,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
381,381,2025,951.26,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
382,382,2025,951.26,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
383,383,2025,955.76,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
384,384,2025,948.74,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
385,385,2025,948.74,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
386,386,2025,944.03,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
387,387,2025,944.03,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
388,388,2025,825.98,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
389,389,2025,860.97,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
390,390,2025,866.71,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
391,391,2025,866.71,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
392,392,2025,866.71,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
393,393,2025,866.71,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
394,394,2025,866.71,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
395,395,2025,824.85,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
396,396,2025,671.12,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
397,397,2025,671.12,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
398,398,2025,682.71,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
399,399,2025,213.43,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
400,400,2025,320.28,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
401,401,2025,254.96,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
402,402,2025,88.50,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
403,403,2025,88.50,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
404,404,2025,652.15,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
405,405,2025,926.08,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
406,406,2025,992.44,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
407,407,2025,992.44,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
408,408,2025,89.78,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
409,409,2025,89.78,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
410,410,2025,89.78,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
411,411,2025,90.74,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
412,412,2025,90.74,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
413,413,2025,90.74,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
414,414,2025,342.42,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
415,415,2025,342.42,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
416,416,2025,1133.39,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
417,417,2025,1133.39,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
418,418,2025,1100.68,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
419,419,2025,1100.68,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
420,420,2025,1214.49,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
421,421,2025,1214.49,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
422,422,2025,1214.49,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
423,423,2025,1214.49,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
424,424,2025,1106.71,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
425,425,2025,1106.71,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
426,426,2025,865.98,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
427,427,2025,1019.69,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
428,428,2025,918.48,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
429,429,2025,918.48,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
430,430,2025,812.87,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
431,431,2025,472.00,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
432,432,2025,472.00,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
433,433,2025,472.00,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
434,434,2025,472.00,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
435,435,2025,676.75,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
436,436,2025,676.75,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
437,437,2025,697.99,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
438,438,2025,697.99,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
439,439,2025,697.99,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
440,440,2025,696.06,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
441,441,2025,696.06,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
442,442,2025,696.06,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
443,443,2025,696.06,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
444,444,2025,694.06,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
445,445,2025,706.05,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
446,446,2025,706.05,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
447,447,2025,697.99,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
448,448,2025,697.99,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
449,449,2025,2275.47,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
450,450,2025,795.50,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
451,451,2025,795.50,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
452,452,2025,836.05,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
453,453,2025,836.05,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
454,454,2025,836.05,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
455,455,2025,836.05,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
456,456,2025,818.66,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
457,457,2025,818.66,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
458,458,2025,821.01,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
459,459,2025,821.01,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
460,460,2025,799.83,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
461,461,2025,799.83,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
462,462,2025,528.08,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
463,463,2025,919.07,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
464,464,2025,959.83,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
465,465,2025,959.83,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
466,466,2025,959.83,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
467,467,2025,915.31,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
468,468,2025,944.38,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
469,469,2025,966.89,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
470,470,2025,966.89,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
471,471,2025,918.10,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
472,472,2025,918.10,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
473,473,2025,2275.47,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
474,474,2025,693.16,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
475,475,2025,693.15,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
476,476,2025,693.16,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
477,477,2025,693.16,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
478,478,2025,693.16,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
479,479,2025,327.07,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
480,480,2025,327.07,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
481,481,2025,326.31,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
482,482,2025,326.31,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
483,483,2025,326.31,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
484,484,2025,326.31,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
485,485,2025,462.42,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
486,486,2025,1004.99,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
487,487,2025,1004.99,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
488,488,2025,1050.37,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
489,489,2025,524.68,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
490,490,2025,560.90,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
491,491,2025,560.90,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
492,492,2025,552.47,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
493,493,2025,552.47,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
494,494,2025,552.47,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
495,495,2025,563.46,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
496,496,2025,563.46,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
497,497,2025,563.46,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
498,498,2025,569.59,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
499,499,2025,578.44,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
500,500,2025,294.45,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
501,501,2025,294.45,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
502,502,2025,294.45,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
503,503,2025,294.45,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
504,504,2025,281.90,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
505,505,2025,281.90,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
506,506,2025,281.90,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
507,507,2025,281.90,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
508,508,2025,281.90,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
509,509,2025,281.90,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
510,510,2025,281.90,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
511,511,2025,598.55,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
512,512,2025,598.55,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
513,513,2025,598.55,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
514,514,2025,598.55,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
515,515,2025,598.55,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
516,516,2025,598.55,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
517,517,2025,598.55,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
518,518,2025,566.70,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
519,519,2025,567.83,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
520,520,2025,567.83,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
521,521,2025,559.94,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
522,522,2025,559.94,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
523,523,2025,559.94,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
524,524,2025,563.18,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
525,525,2025,894.47,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
526,526,2025,894.47,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
527,527,2025,894.47,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
528,528,2025,894.47,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
529,529,2025,894.47,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
530,530,2025,894.47,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
531,531,2025,850.99,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
532,532,2025,850.99,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
533,533,2025,850.99,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
534,534,2025,850.99,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
535,535,2025,850.99,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
536,536,2025,946.76,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
537,537,2025,951.26,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
538,538,2025,948.74,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
539,539,2025,948.29,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
540,540,2025,928.72,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
541,541,2025,928.72,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
542,542,2025,944.03,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
543,543,2025,944.03,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
544,544,2025,825.98,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
545,545,2025,823.50,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
546,546,2025,823.50,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
547,547,2025,823.50,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
548,548,2025,823.50,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
549,549,2025,860.97,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
550,550,2025,860.97,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
551,551,2025,860.97,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
552,552,2025,860.97,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
553,553,2025,860.97,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
554,554,2025,866.71,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
555,555,2025,866.71,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
556,556,2025,866.71,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
557,557,2025,926.08,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
558,558,2025,63.21,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
559,559,2025,671.12,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
560,560,2025,104.31,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
561,561,2025,104.31,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
562,562,2025,580.51,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
563,563,2025,831.22,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
564,564,2025,456.65,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
565,565,2025,456.65,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
566,566,2025,89.78,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
567,567,2025,1195.18,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
568,568,2025,1195.18,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
569,569,2025,1133.39,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
570,570,2025,1133.39,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
571,571,2025,1133.39,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
572,572,2025,1100.68,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
573,573,2025,1100.68,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
574,574,2025,1214.49,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
575,575,2025,1106.71,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
576,576,2025,1106.71,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
577,577,2025,1214.49,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
578,578,2025,1214.49,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
579,579,2025,1214.49,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
